,User ID,Date,Day of Week,Start Hour,End Hour
1005,11,2023-05-09,Tuesday,09:00:00,0 days 10:00:00
1006,11,2023-05-09,Tuesday,10:00:00,0 days 11:00:00
1007,11,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
1008,11,2023-05-09,Tuesday,12:00:00,0 days 13:00:00
1009,11,2023-05-09,Tuesday,13:00:00,0 days 14:00:00
1010,11,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
1011,11,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
1012,11,2023-05-09,Tuesday,18:00:00,0 days 19:00:00
1013,11,2023-05-09,Tuesday,20:00:00,0 days 21:00:00
1014,11,2023-05-09,Tuesday,21:00:00,0 days 22:00:00
1015,11,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
1016,11,2023-05-09,Tuesday,23:00:00,1 days 00:00:00
1017,11,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
1018,11,2023-05-10,Wednesday,01:00:00,0 days 02:00:00
1019,11,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
1020,11,2023-05-10,Wednesday,04:00:00,0 days 05:00:00
1021,11,2023-05-10,Wednesday,06:00:00,0 days 07:00:00
1022,11,2023-05-10,Wednesday,08:00:00,0 days 09:00:00
1023,11,2023-05-10,Wednesday,09:00:00,0 days 10:00:00
1024,11,2023-05-10,Wednesday,12:00:00,0 days 13:00:00
1025,11,2023-05-10,Wednesday,15:00:00,0 days 16:00:00
1026,11,2023-05-10,Wednesday,20:00:00,0 days 21:00:00
1027,11,2023-05-10,Wednesday,22:00:00,0 days 23:00:00
1028,11,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
1029,11,2023-05-11,Thursday,05:00:00,0 days 06:00:00
1030,11,2023-05-11,Thursday,07:00:00,0 days 08:00:00
1031,11,2023-05-11,Thursday,08:00:00,0 days 09:00:00
1032,11,2023-05-11,Thursday,10:00:00,0 days 11:00:00
1033,11,2023-05-11,Thursday,11:00:00,0 days 12:00:00
1034,11,2023-05-11,Thursday,12:00:00,0 days 13:00:00
1035,11,2023-05-11,Thursday,15:00:00,0 days 16:00:00
1036,11,2023-05-11,Thursday,16:00:00,0 days 17:00:00
1037,11,2023-05-11,Thursday,17:00:00,0 days 18:00:00
1038,11,2023-05-11,Thursday,18:00:00,0 days 19:00:00
1039,11,2023-05-11,Thursday,19:00:00,0 days 20:00:00
1040,11,2023-05-11,Thursday,20:00:00,0 days 21:00:00
1041,11,2023-05-11,Thursday,21:00:00,0 days 22:00:00
1042,11,2023-05-11,Thursday,23:00:00,1 days 00:00:00
1043,11,2023-05-12,Friday,01:00:00,0 days 02:00:00
1044,11,2023-05-12,Friday,02:00:00,0 days 03:00:00
1045,11,2023-05-12,Friday,04:00:00,0 days 05:00:00
1046,11,2023-05-12,Friday,05:00:00,0 days 06:00:00
1047,11,2023-05-12,Friday,06:00:00,0 days 07:00:00
1048,11,2023-05-12,Friday,07:00:00,0 days 08:00:00
1049,11,2023-05-12,Friday,08:00:00,0 days 09:00:00
1050,11,2023-05-12,Friday,09:00:00,0 days 10:00:00
1051,11,2023-05-12,Friday,11:00:00,0 days 12:00:00
1052,11,2023-05-12,Friday,13:00:00,0 days 14:00:00
1053,11,2023-05-12,Friday,14:00:00,0 days 15:00:00
1054,11,2023-05-12,Friday,15:00:00,0 days 16:00:00
1055,11,2023-05-12,Friday,16:00:00,0 days 17:00:00
1056,11,2023-05-12,Friday,17:00:00,0 days 18:00:00
1057,11,2023-05-12,Friday,18:00:00,0 days 19:00:00
1058,11,2023-05-12,Friday,21:00:00,0 days 22:00:00
1059,11,2023-05-12,Friday,22:00:00,0 days 23:00:00
1060,11,2023-05-12,Friday,23:00:00,1 days 00:00:00
1061,11,2023-05-13,Saturday,05:00:00,0 days 06:00:00
1062,11,2023-05-13,Saturday,06:00:00,0 days 07:00:00
1063,11,2023-05-13,Saturday,07:00:00,0 days 08:00:00
1064,11,2023-05-13,Saturday,09:00:00,0 days 10:00:00
1065,11,2023-05-13,Saturday,10:00:00,0 days 11:00:00
1066,11,2023-05-13,Saturday,11:00:00,0 days 12:00:00
1067,11,2023-05-13,Saturday,14:00:00,0 days 15:00:00
1068,11,2023-05-13,Saturday,18:00:00,0 days 19:00:00
1069,11,2023-05-13,Saturday,19:00:00,0 days 20:00:00
1070,11,2023-05-13,Saturday,20:00:00,0 days 21:00:00
1071,11,2023-05-13,Saturday,21:00:00,0 days 22:00:00
1072,11,2023-05-13,Saturday,23:00:00,1 days 00:00:00
1073,11,2023-05-14,Sunday,00:00:00,0 days 01:00:00
1074,11,2023-05-14,Sunday,02:00:00,0 days 03:00:00
1075,11,2023-05-14,Sunday,04:00:00,0 days 05:00:00
1076,11,2023-05-14,Sunday,05:00:00,0 days 06:00:00
1077,11,2023-05-14,Sunday,07:00:00,0 days 08:00:00
1078,11,2023-05-14,Sunday,08:00:00,0 days 09:00:00
1079,11,2023-05-14,Sunday,14:00:00,0 days 15:00:00
1080,11,2023-05-14,Sunday,15:00:00,0 days 16:00:00
1081,11,2023-05-14,Sunday,19:00:00,0 days 20:00:00
1082,11,2023-05-14,Sunday,22:00:00,0 days 23:00:00
1083,11,2023-05-15,Monday,01:00:00,0 days 02:00:00
1084,11,2023-05-15,Monday,02:00:00,0 days 03:00:00
1085,11,2023-05-15,Monday,03:00:00,0 days 04:00:00
1086,11,2023-05-15,Monday,05:00:00,0 days 06:00:00
1087,11,2023-05-15,Monday,06:00:00,0 days 07:00:00
1088,11,2023-05-15,Monday,09:00:00,0 days 10:00:00
1089,11,2023-05-15,Monday,11:00:00,0 days 12:00:00
1090,11,2023-05-15,Monday,13:00:00,0 days 14:00:00
1091,11,2023-05-15,Monday,14:00:00,0 days 15:00:00
1092,11,2023-05-15,Monday,15:00:00,0 days 16:00:00
1093,11,2023-05-15,Monday,16:00:00,0 days 17:00:00
1094,11,2023-05-15,Monday,17:00:00,0 days 18:00:00
1095,11,2023-05-15,Monday,19:00:00,0 days 20:00:00
1096,11,2023-05-15,Monday,20:00:00,0 days 21:00:00
1097,11,2023-05-15,Monday,21:00:00,0 days 22:00:00
1098,11,2023-05-15,Monday,22:00:00,0 days 23:00:00
1099,12,2023-05-09,Tuesday,07:00:00,0 days 08:00:00
1100,12,2023-05-09,Tuesday,08:00:00,0 days 09:00:00
1101,12,2023-05-09,Tuesday,09:00:00,0 days 10:00:00
1102,12,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
1103,12,2023-05-09,Tuesday,13:00:00,0 days 14:00:00
1104,12,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
1105,12,2023-05-09,Tuesday,18:00:00,0 days 19:00:00
1106,12,2023-05-09,Tuesday,19:00:00,0 days 20:00:00
1107,12,2023-05-09,Tuesday,21:00:00,0 days 22:00:00
1108,12,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
1109,12,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
1110,12,2023-05-10,Wednesday,01:00:00,0 days 02:00:00
1111,12,2023-05-10,Wednesday,02:00:00,0 days 03:00:00
1112,12,2023-05-10,Wednesday,04:00:00,0 days 05:00:00
1113,12,2023-05-10,Wednesday,05:00:00,0 days 06:00:00
1114,12,2023-05-10,Wednesday,07:00:00,0 days 08:00:00
1115,12,2023-05-10,Wednesday,09:00:00,0 days 10:00:00
1116,12,2023-05-10,Wednesday,10:00:00,0 days 11:00:00
1117,12,2023-05-10,Wednesday,11:00:00,0 days 12:00:00
1118,12,2023-05-10,Wednesday,12:00:00,0 days 13:00:00
1119,12,2023-05-10,Wednesday,15:00:00,0 days 16:00:00
1120,12,2023-05-10,Wednesday,17:00:00,0 days 18:00:00
1121,12,2023-05-10,Wednesday,18:00:00,0 days 19:00:00
1122,12,2023-05-10,Wednesday,19:00:00,0 days 20:00:00
1123,12,2023-05-10,Wednesday,21:00:00,0 days 22:00:00
1124,12,2023-05-10,Wednesday,22:00:00,0 days 23:00:00
1125,12,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
1126,12,2023-05-11,Thursday,00:00:00,0 days 01:00:00
1127,12,2023-05-11,Thursday,04:00:00,0 days 05:00:00
1128,12,2023-05-11,Thursday,05:00:00,0 days 06:00:00
1129,12,2023-05-11,Thursday,06:00:00,0 days 07:00:00
1130,12,2023-05-11,Thursday,10:00:00,0 days 11:00:00
1131,12,2023-05-11,Thursday,11:00:00,0 days 12:00:00
1132,12,2023-05-11,Thursday,12:00:00,0 days 13:00:00
1133,12,2023-05-11,Thursday,13:00:00,0 days 14:00:00
1134,12,2023-05-11,Thursday,17:00:00,0 days 18:00:00
1135,12,2023-05-11,Thursday,18:00:00,0 days 19:00:00
1136,12,2023-05-11,Thursday,20:00:00,0 days 21:00:00
1137,12,2023-05-11,Thursday,21:00:00,0 days 22:00:00
1138,12,2023-05-12,Friday,01:00:00,0 days 02:00:00
1139,12,2023-05-12,Friday,03:00:00,0 days 04:00:00
1140,12,2023-05-12,Friday,04:00:00,0 days 05:00:00
1141,12,2023-05-12,Friday,05:00:00,0 days 06:00:00
1142,12,2023-05-12,Friday,09:00:00,0 days 10:00:00
1143,12,2023-05-12,Friday,10:00:00,0 days 11:00:00
1144,12,2023-05-12,Friday,12:00:00,0 days 13:00:00
1145,12,2023-05-12,Friday,13:00:00,0 days 14:00:00
1146,12,2023-05-12,Friday,14:00:00,0 days 15:00:00
1147,12,2023-05-12,Friday,15:00:00,0 days 16:00:00
1148,12,2023-05-12,Friday,16:00:00,0 days 17:00:00
1149,12,2023-05-12,Friday,17:00:00,0 days 18:00:00
1150,12,2023-05-12,Friday,18:00:00,0 days 19:00:00
1151,12,2023-05-12,Friday,19:00:00,0 days 20:00:00
1152,12,2023-05-12,Friday,21:00:00,0 days 22:00:00
1153,12,2023-05-12,Friday,22:00:00,0 days 23:00:00
1154,12,2023-05-12,Friday,23:00:00,1 days 00:00:00
1155,12,2023-05-13,Saturday,00:00:00,0 days 01:00:00
1156,12,2023-05-13,Saturday,01:00:00,0 days 02:00:00
1157,12,2023-05-13,Saturday,05:00:00,0 days 06:00:00
1158,12,2023-05-13,Saturday,06:00:00,0 days 07:00:00
1159,12,2023-05-13,Saturday,08:00:00,0 days 09:00:00
1160,12,2023-05-13,Saturday,12:00:00,0 days 13:00:00
1161,12,2023-05-13,Saturday,15:00:00,0 days 16:00:00
1162,12,2023-05-13,Saturday,16:00:00,0 days 17:00:00
1163,12,2023-05-13,Saturday,21:00:00,0 days 22:00:00
1164,12,2023-05-13,Saturday,22:00:00,0 days 23:00:00
1165,12,2023-05-14,Sunday,00:00:00,0 days 01:00:00
1166,12,2023-05-14,Sunday,01:00:00,0 days 02:00:00
1167,12,2023-05-14,Sunday,02:00:00,0 days 03:00:00
1168,12,2023-05-14,Sunday,03:00:00,0 days 04:00:00
1169,12,2023-05-14,Sunday,04:00:00,0 days 05:00:00
1170,12,2023-05-14,Sunday,06:00:00,0 days 07:00:00
1171,12,2023-05-14,Sunday,07:00:00,0 days 08:00:00
1172,12,2023-05-14,Sunday,08:00:00,0 days 09:00:00
1173,12,2023-05-14,Sunday,09:00:00,0 days 10:00:00
1174,12,2023-05-14,Sunday,10:00:00,0 days 11:00:00
1175,12,2023-05-14,Sunday,12:00:00,0 days 13:00:00
1176,12,2023-05-14,Sunday,14:00:00,0 days 15:00:00
1177,12,2023-05-14,Sunday,15:00:00,0 days 16:00:00
1178,12,2023-05-14,Sunday,19:00:00,0 days 20:00:00
1179,12,2023-05-14,Sunday,22:00:00,0 days 23:00:00
1180,12,2023-05-14,Sunday,23:00:00,1 days 00:00:00
1181,12,2023-05-15,Monday,00:00:00,0 days 01:00:00
1182,12,2023-05-15,Monday,03:00:00,0 days 04:00:00
1183,12,2023-05-15,Monday,04:00:00,0 days 05:00:00
1184,12,2023-05-15,Monday,08:00:00,0 days 09:00:00
1185,12,2023-05-15,Monday,09:00:00,0 days 10:00:00
1186,12,2023-05-15,Monday,11:00:00,0 days 12:00:00
1187,12,2023-05-15,Monday,13:00:00,0 days 14:00:00
1188,12,2023-05-15,Monday,14:00:00,0 days 15:00:00
1189,12,2023-05-15,Monday,16:00:00,0 days 17:00:00
1190,12,2023-05-15,Monday,17:00:00,0 days 18:00:00
1191,12,2023-05-15,Monday,18:00:00,0 days 19:00:00
1192,12,2023-05-15,Monday,20:00:00,0 days 21:00:00
1193,12,2023-05-15,Monday,21:00:00,0 days 22:00:00
1194,13,2023-05-09,Tuesday,01:00:00,0 days 02:00:00
1195,13,2023-05-09,Tuesday,02:00:00,0 days 03:00:00
1196,13,2023-05-09,Tuesday,03:00:00,0 days 04:00:00
1197,13,2023-05-09,Tuesday,04:00:00,0 days 05:00:00
1198,13,2023-05-09,Tuesday,05:00:00,0 days 06:00:00
1199,13,2023-05-09,Tuesday,06:00:00,0 days 07:00:00
1200,13,2023-05-09,Tuesday,08:00:00,0 days 09:00:00
1201,13,2023-05-09,Tuesday,09:00:00,0 days 10:00:00
1202,13,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
1203,13,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
1204,13,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
1205,13,2023-05-09,Tuesday,17:00:00,0 days 18:00:00
1206,13,2023-05-09,Tuesday,18:00:00,0 days 19:00:00
1207,13,2023-05-09,Tuesday,19:00:00,0 days 20:00:00
1208,13,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
1209,13,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
1210,13,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
1211,13,2023-05-10,Wednesday,06:00:00,0 days 07:00:00
1212,13,2023-05-10,Wednesday,15:00:00,0 days 16:00:00
1213,13,2023-05-10,Wednesday,17:00:00,0 days 18:00:00
1214,13,2023-05-10,Wednesday,18:00:00,0 days 19:00:00
1215,13,2023-05-10,Wednesday,19:00:00,0 days 20:00:00
1216,13,2023-05-10,Wednesday,22:00:00,0 days 23:00:00
1217,13,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
1218,13,2023-05-11,Thursday,00:00:00,0 days 01:00:00
1219,13,2023-05-11,Thursday,01:00:00,0 days 02:00:00
1220,13,2023-05-11,Thursday,02:00:00,0 days 03:00:00
1221,13,2023-05-11,Thursday,07:00:00,0 days 08:00:00
1222,13,2023-05-11,Thursday,11:00:00,0 days 12:00:00
1223,13,2023-05-11,Thursday,13:00:00,0 days 14:00:00
1224,13,2023-05-11,Thursday,14:00:00,0 days 15:00:00
1225,13,2023-05-11,Thursday,15:00:00,0 days 16:00:00
1226,13,2023-05-11,Thursday,16:00:00,0 days 17:00:00
1227,13,2023-05-11,Thursday,17:00:00,0 days 18:00:00
1228,13,2023-05-11,Thursday,22:00:00,0 days 23:00:00
1229,13,2023-05-12,Friday,00:00:00,0 days 01:00:00
1230,13,2023-05-12,Friday,01:00:00,0 days 02:00:00
1231,13,2023-05-12,Friday,02:00:00,0 days 03:00:00
1232,13,2023-05-12,Friday,03:00:00,0 days 04:00:00
1233,13,2023-05-12,Friday,07:00:00,0 days 08:00:00
1234,13,2023-05-12,Friday,10:00:00,0 days 11:00:00
1235,13,2023-05-12,Friday,11:00:00,0 days 12:00:00
1236,13,2023-05-12,Friday,13:00:00,0 days 14:00:00
1237,13,2023-05-12,Friday,14:00:00,0 days 15:00:00
1238,13,2023-05-12,Friday,15:00:00,0 days 16:00:00
1239,13,2023-05-12,Friday,18:00:00,0 days 19:00:00
1240,13,2023-05-12,Friday,21:00:00,0 days 22:00:00
1241,13,2023-05-12,Friday,22:00:00,0 days 23:00:00
1242,13,2023-05-13,Saturday,00:00:00,0 days 01:00:00
1243,13,2023-05-13,Saturday,01:00:00,0 days 02:00:00
1244,13,2023-05-13,Saturday,04:00:00,0 days 05:00:00
1245,13,2023-05-13,Saturday,05:00:00,0 days 06:00:00
1246,13,2023-05-13,Saturday,08:00:00,0 days 09:00:00
1247,13,2023-05-13,Saturday,10:00:00,0 days 11:00:00
1248,13,2023-05-13,Saturday,11:00:00,0 days 12:00:00
1249,13,2023-05-13,Saturday,13:00:00,0 days 14:00:00
1250,13,2023-05-13,Saturday,14:00:00,0 days 15:00:00
1251,13,2023-05-13,Saturday,15:00:00,0 days 16:00:00
1252,13,2023-05-13,Saturday,17:00:00,0 days 18:00:00
1253,13,2023-05-13,Saturday,19:00:00,0 days 20:00:00
1254,13,2023-05-13,Saturday,20:00:00,0 days 21:00:00
1255,13,2023-05-13,Saturday,21:00:00,0 days 22:00:00
1256,13,2023-05-13,Saturday,22:00:00,0 days 23:00:00
1257,13,2023-05-13,Saturday,23:00:00,1 days 00:00:00
1258,13,2023-05-14,Sunday,00:00:00,0 days 01:00:00
1259,13,2023-05-14,Sunday,01:00:00,0 days 02:00:00
1260,13,2023-05-14,Sunday,04:00:00,0 days 05:00:00
1261,13,2023-05-14,Sunday,07:00:00,0 days 08:00:00
1262,13,2023-05-14,Sunday,08:00:00,0 days 09:00:00
1263,13,2023-05-14,Sunday,10:00:00,0 days 11:00:00
1264,13,2023-05-14,Sunday,13:00:00,0 days 14:00:00
1265,13,2023-05-14,Sunday,15:00:00,0 days 16:00:00
1266,13,2023-05-14,Sunday,16:00:00,0 days 17:00:00
1267,13,2023-05-14,Sunday,17:00:00,0 days 18:00:00
1268,13,2023-05-14,Sunday,18:00:00,0 days 19:00:00
1269,13,2023-05-14,Sunday,19:00:00,0 days 20:00:00
1270,13,2023-05-14,Sunday,21:00:00,0 days 22:00:00
1271,13,2023-05-14,Sunday,22:00:00,0 days 23:00:00
1272,13,2023-05-15,Monday,02:00:00,0 days 03:00:00
1273,13,2023-05-15,Monday,05:00:00,0 days 06:00:00
1274,13,2023-05-15,Monday,06:00:00,0 days 07:00:00
1275,13,2023-05-15,Monday,08:00:00,0 days 09:00:00
1276,13,2023-05-15,Monday,09:00:00,0 days 10:00:00
1277,13,2023-05-15,Monday,10:00:00,0 days 11:00:00
1278,13,2023-05-15,Monday,11:00:00,0 days 12:00:00
1279,13,2023-05-15,Monday,12:00:00,0 days 13:00:00
1280,13,2023-05-15,Monday,13:00:00,0 days 14:00:00
1281,13,2023-05-15,Monday,18:00:00,0 days 19:00:00
1282,13,2023-05-15,Monday,19:00:00,0 days 20:00:00
1283,13,2023-05-15,Monday,20:00:00,0 days 21:00:00
1284,13,2023-05-15,Monday,23:00:00,1 days 00:00:00
1285,14,2023-05-09,Tuesday,01:00:00,0 days 02:00:00
1286,14,2023-05-09,Tuesday,03:00:00,0 days 04:00:00
1287,14,2023-05-09,Tuesday,04:00:00,0 days 05:00:00
1288,14,2023-05-09,Tuesday,05:00:00,0 days 06:00:00
1289,14,2023-05-09,Tuesday,06:00:00,0 days 07:00:00
1290,14,2023-05-09,Tuesday,07:00:00,0 days 08:00:00
1291,14,2023-05-09,Tuesday,08:00:00,0 days 09:00:00
1292,14,2023-05-09,Tuesday,09:00:00,0 days 10:00:00
1293,14,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
1294,14,2023-05-09,Tuesday,12:00:00,0 days 13:00:00
1295,14,2023-05-09,Tuesday,14:00:00,0 days 15:00:00
1296,14,2023-05-09,Tuesday,15:00:00,0 days 16:00:00
1297,14,2023-05-09,Tuesday,16:00:00,0 days 17:00:00
1298,14,2023-05-09,Tuesday,17:00:00,0 days 18:00:00
1299,14,2023-05-09,Tuesday,19:00:00,0 days 20:00:00
1300,14,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
1301,14,2023-05-09,Tuesday,23:00:00,1 days 00:00:00
1302,14,2023-05-10,Wednesday,01:00:00,0 days 02:00:00
1303,14,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
1304,14,2023-05-10,Wednesday,05:00:00,0 days 06:00:00
1305,14,2023-05-10,Wednesday,06:00:00,0 days 07:00:00
1306,14,2023-05-10,Wednesday,10:00:00,0 days 11:00:00
1307,14,2023-05-10,Wednesday,12:00:00,0 days 13:00:00
1308,14,2023-05-10,Wednesday,13:00:00,0 days 14:00:00
1309,14,2023-05-10,Wednesday,14:00:00,0 days 15:00:00
1310,14,2023-05-10,Wednesday,16:00:00,0 days 17:00:00
1311,14,2023-05-10,Wednesday,18:00:00,0 days 19:00:00
1312,14,2023-05-10,Wednesday,19:00:00,0 days 20:00:00
1313,14,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
1314,14,2023-05-11,Thursday,02:00:00,0 days 03:00:00
1315,14,2023-05-11,Thursday,03:00:00,0 days 04:00:00
1316,14,2023-05-11,Thursday,04:00:00,0 days 05:00:00
1317,14,2023-05-11,Thursday,05:00:00,0 days 06:00:00
1318,14,2023-05-11,Thursday,06:00:00,0 days 07:00:00
1319,14,2023-05-11,Thursday,07:00:00,0 days 08:00:00
1320,14,2023-05-11,Thursday,08:00:00,0 days 09:00:00
1321,14,2023-05-11,Thursday,09:00:00,0 days 10:00:00
1322,14,2023-05-11,Thursday,10:00:00,0 days 11:00:00
1323,14,2023-05-11,Thursday,12:00:00,0 days 13:00:00
1324,14,2023-05-11,Thursday,14:00:00,0 days 15:00:00
1325,14,2023-05-11,Thursday,15:00:00,0 days 16:00:00
1326,14,2023-05-11,Thursday,16:00:00,0 days 17:00:00
1327,14,2023-05-11,Thursday,17:00:00,0 days 18:00:00
1328,14,2023-05-11,Thursday,18:00:00,0 days 19:00:00
1329,14,2023-05-11,Thursday,19:00:00,0 days 20:00:00
1330,14,2023-05-11,Thursday,21:00:00,0 days 22:00:00
1331,14,2023-05-11,Thursday,23:00:00,1 days 00:00:00
1332,14,2023-05-12,Friday,01:00:00,0 days 02:00:00
1333,14,2023-05-12,Friday,03:00:00,0 days 04:00:00
1334,14,2023-05-12,Friday,11:00:00,0 days 12:00:00
1335,14,2023-05-12,Friday,12:00:00,0 days 13:00:00
1336,14,2023-05-12,Friday,13:00:00,0 days 14:00:00
1337,14,2023-05-12,Friday,15:00:00,0 days 16:00:00
1338,14,2023-05-12,Friday,16:00:00,0 days 17:00:00
1339,14,2023-05-12,Friday,17:00:00,0 days 18:00:00
1340,14,2023-05-12,Friday,19:00:00,0 days 20:00:00
1341,14,2023-05-12,Friday,20:00:00,0 days 21:00:00
1342,14,2023-05-12,Friday,21:00:00,0 days 22:00:00
1343,14,2023-05-12,Friday,22:00:00,0 days 23:00:00
1344,14,2023-05-13,Saturday,00:00:00,0 days 01:00:00
1345,14,2023-05-13,Saturday,04:00:00,0 days 05:00:00
1346,14,2023-05-13,Saturday,06:00:00,0 days 07:00:00
1347,14,2023-05-13,Saturday,08:00:00,0 days 09:00:00
1348,14,2023-05-13,Saturday,11:00:00,0 days 12:00:00
1349,14,2023-05-13,Saturday,12:00:00,0 days 13:00:00
1350,14,2023-05-13,Saturday,13:00:00,0 days 14:00:00
1351,14,2023-05-13,Saturday,16:00:00,0 days 17:00:00
1352,14,2023-05-13,Saturday,17:00:00,0 days 18:00:00
1353,14,2023-05-13,Saturday,18:00:00,0 days 19:00:00
1354,14,2023-05-13,Saturday,19:00:00,0 days 20:00:00
1355,14,2023-05-13,Saturday,20:00:00,0 days 21:00:00
1356,14,2023-05-13,Saturday,22:00:00,0 days 23:00:00
1357,14,2023-05-14,Sunday,00:00:00,0 days 01:00:00
1358,14,2023-05-14,Sunday,01:00:00,0 days 02:00:00
1359,14,2023-05-14,Sunday,02:00:00,0 days 03:00:00
1360,14,2023-05-14,Sunday,04:00:00,0 days 05:00:00
1361,14,2023-05-14,Sunday,05:00:00,0 days 06:00:00
1362,14,2023-05-14,Sunday,06:00:00,0 days 07:00:00
1363,14,2023-05-14,Sunday,07:00:00,0 days 08:00:00
1364,14,2023-05-14,Sunday,08:00:00,0 days 09:00:00
1365,14,2023-05-14,Sunday,09:00:00,0 days 10:00:00
1366,14,2023-05-14,Sunday,13:00:00,0 days 14:00:00
1367,14,2023-05-14,Sunday,14:00:00,0 days 15:00:00
1368,14,2023-05-14,Sunday,15:00:00,0 days 16:00:00
1369,14,2023-05-14,Sunday,16:00:00,0 days 17:00:00
1370,14,2023-05-14,Sunday,17:00:00,0 days 18:00:00
1371,14,2023-05-14,Sunday,18:00:00,0 days 19:00:00
1372,14,2023-05-14,Sunday,19:00:00,0 days 20:00:00
1373,14,2023-05-14,Sunday,20:00:00,0 days 21:00:00
1374,14,2023-05-14,Sunday,21:00:00,0 days 22:00:00
1375,14,2023-05-14,Sunday,22:00:00,0 days 23:00:00
1376,14,2023-05-15,Monday,01:00:00,0 days 02:00:00
1377,14,2023-05-15,Monday,04:00:00,0 days 05:00:00
1378,14,2023-05-15,Monday,05:00:00,0 days 06:00:00
1379,14,2023-05-15,Monday,06:00:00,0 days 07:00:00
1380,14,2023-05-15,Monday,07:00:00,0 days 08:00:00
1381,14,2023-05-15,Monday,09:00:00,0 days 10:00:00
1382,14,2023-05-15,Monday,10:00:00,0 days 11:00:00
1383,14,2023-05-15,Monday,11:00:00,0 days 12:00:00
1384,14,2023-05-15,Monday,12:00:00,0 days 13:00:00
1385,14,2023-05-15,Monday,13:00:00,0 days 14:00:00
1386,14,2023-05-15,Monday,14:00:00,0 days 15:00:00
1387,14,2023-05-15,Monday,15:00:00,0 days 16:00:00
1388,14,2023-05-15,Monday,17:00:00,0 days 18:00:00
1389,14,2023-05-15,Monday,18:00:00,0 days 19:00:00
1390,14,2023-05-15,Monday,19:00:00,0 days 20:00:00
1391,14,2023-05-15,Monday,21:00:00,0 days 22:00:00
1392,15,2023-05-09,Tuesday,01:00:00,0 days 02:00:00
1393,15,2023-05-09,Tuesday,02:00:00,0 days 03:00:00
1394,15,2023-05-09,Tuesday,03:00:00,0 days 04:00:00
1395,15,2023-05-09,Tuesday,04:00:00,0 days 05:00:00
1396,15,2023-05-09,Tuesday,07:00:00,0 days 08:00:00
1397,15,2023-05-09,Tuesday,09:00:00,0 days 10:00:00
1398,15,2023-05-09,Tuesday,11:00:00,0 days 12:00:00
1399,15,2023-05-09,Tuesday,12:00:00,0 days 13:00:00
1400,15,2023-05-09,Tuesday,13:00:00,0 days 14:00:00
1401,15,2023-05-09,Tuesday,15:00:00,0 days 16:00:00
1402,15,2023-05-09,Tuesday,17:00:00,0 days 18:00:00
1403,15,2023-05-09,Tuesday,21:00:00,0 days 22:00:00
1404,15,2023-05-09,Tuesday,22:00:00,0 days 23:00:00
1405,15,2023-05-10,Wednesday,00:00:00,0 days 01:00:00
1406,15,2023-05-10,Wednesday,01:00:00,0 days 02:00:00
1407,15,2023-05-10,Wednesday,02:00:00,0 days 03:00:00
1408,15,2023-05-10,Wednesday,03:00:00,0 days 04:00:00
1409,15,2023-05-10,Wednesday,06:00:00,0 days 07:00:00
1410,15,2023-05-10,Wednesday,08:00:00,0 days 09:00:00
1411,15,2023-05-10,Wednesday,09:00:00,0 days 10:00:00
1412,15,2023-05-10,Wednesday,10:00:00,0 days 11:00:00
1413,15,2023-05-10,Wednesday,12:00:00,0 days 13:00:00
1414,15,2023-05-10,Wednesday,13:00:00,0 days 14:00:00
1415,15,2023-05-10,Wednesday,16:00:00,0 days 17:00:00
1416,15,2023-05-10,Wednesday,19:00:00,0 days 20:00:00
1417,15,2023-05-10,Wednesday,20:00:00,0 days 21:00:00
1418,15,2023-05-10,Wednesday,21:00:00,0 days 22:00:00
1419,15,2023-05-10,Wednesday,23:00:00,1 days 00:00:00
1420,15,2023-05-11,Thursday,00:00:00,0 days 01:00:00
1421,15,2023-05-11,Thursday,03:00:00,0 days 04:00:00
1422,15,2023-05-11,Thursday,04:00:00,0 days 05:00:00
1423,15,2023-05-11,Thursday,06:00:00,0 days 07:00:00
1424,15,2023-05-11,Thursday,07:00:00,0 days 08:00:00
1425,15,2023-05-11,Thursday,09:00:00,0 days 10:00:00
1426,15,2023-05-11,Thursday,12:00:00,0 days 13:00:00
1427,15,2023-05-11,Thursday,18:00:00,0 days 19:00:00
